user_id,item_id,time
19,1057,1137323803
28,1057,969754641
42,1057,1182907760
45,1057,1186085264
57,1057,1321188642
75,1057,1277175810
79,1057,1459789035
84,1057,1468051456
91,1057,1019127244
95,1057,1469649145
135,1057,1190828617
149,1057,1432087064
160,1057,1092012081
186,1057,1277001853
199,1057,1298780098
202,1057,1186161060
217,1057,975829046
221,1057,976139964
234,1057,1468113476
237,1057,1498510844
264,1057,940180773
265,1057,835799140
266,1057,1438439642
288,1057,1305696313
294,1057,1105040528
303,1057,1179177970
304,1057,1489797251
312,1057,1439915705
313,1057,1187192147
314,1057,1137323465
328,1057,1501273757
361,1057,849089103
368,1057,836436201
372,1057,1112716711
414,1057,1258416649
430,1057,1172692434
448,1057,1179160504
452,1057,1083742391
457,1057,1053070277
462,1057,1513697168
469,1057,1121481324
474,1057,944980835
475,1057,965334356
482,1057,1476477554
513,1057,1487953824
522,1057,1494211623
524,1057,953142126
527,1057,1463503082
555,1057,1487953382
561,1057,1113190624
570,1057,1467801150
572,1057,1189607547
577,1057,1193462644
580,1057,1498514189
586,1057,1094876323
587,1057,1476477819
590,1057,972622202
596,1057,1503126296
599,1057,1494528677
603,1057,1488672663
607,1057,972174580
17,1058,1009691660
18,1058,1165481857
19,1058,1171408765
45,1058,965704355
57,1058,837349824
91,1058,1237707977
135,1058,940420799
149,1058,1458933684
160,1058,1105650140
168,1058,1107163706
186,1058,1238716043
202,1058,1461562123
217,1058,1487955966
221,1058,1329984094
237,1058,1537094351
265,1058,1237759778
266,1058,1033174317
268,1058,1277175955
288,1058,1093524784
294,1058,953926854
295,1058,869252333
304,1058,1494267424
312,1058,1514240402
313,1058,1117674616
314,1058,953927685
328,1058,1332773721
368,1058,1270703092
376,1058,1117503482
414,1058,1377309234
448,1058,1230054959
452,1058,1536872717
457,1058,1230497753
469,1058,1469648111
474,1058,978647266
522,1058,1476478192
555,1058,1510577970
561,1058,856883383
577,1058,1032387863
587,1058,1199216343
590,1058,1221158553
596,1058,1334171075
599,1058,1019124211
19,1059,1355366501
36,1059,1194685932
45,1059,1519369366
57,1059,1460519022
75,1059,976139931
91,1059,1458636297
135,1059,1085490777
147,1059,837943293
160,1059,1476478213
168,1059,1366485592
186,1059,1268726640
202,1059,1464369746
217,1059,1179161209
264,1059,1445714960
265,1059,1461561257
266,1059,975212220
288,1059,1030943916
294,1059,1435526485
304,1059,849089070
312,1059,951756789
313,1059,1474141620
314,1059,1044656716
391,1059,1355956265
414,1059,1520409456
431,1059,1258420649
448,1059,849074824
452,1059,1537108204
457,1059,1277176182
469,1059,974705986
474,1059,965706276
522,1059,851608839
524,1059,996258715
527,1059,1489334885
555,1059,1534086671
561,1059,1452364041
570,1059,955945205
580,1059,1498523482
586,1059,1260653701
587,1059,883381189
590,1059,1095662472
596,1059,1312506393
599,1059,845652992
603,1059,1519342490
1,1060,1450094131
19,1060,1054782300
45,1060,1179161665
50,1060,1173396532
57,1060,1501274293
68,1060,1536027723
82,1060,1494696310
91,1060,1043176170
93,1060,1168665906
115,1060,1196791300
122,1060,1444880429
135,1060,1498514316
155,1060,1488333598
160,1060,1179165179
166,1060,1496671827
177,1060,1493847724
182,1060,1105396924
197,1060,1307845499
199,1060,865095758
201,1060,976139234
217,1060,961438957
219,1060,1012241942
234,1060,863976004
244,1060,832786307
268,1060,1261542410
274,1060,1424138297
288,1060,858772064
294,1060,1039177465
304,1060,1326210884
313,1060,1159980369
318,1060,1167376335
323,1060,1094877944
368,1060,945669675
371,1060,1322867550
380,1060,1189037770
385,1060,1141158757
387,1060,1237742763
414,1060,902085002
428,1060,1363222727
438,1060,841341650
448,1060,1221445662
469,1060,1222675936
474,1060,1242288761
480,1060,1031079382
483,1060,1285018165
489,1060,1459787996
495,1060,1186589353
534,1060,1519369647
542,1060,1457846119
555,1060,1261623513
573,1060,1206994475
580,1060,1039362390
590,1060,955945007
596,1060,1420496122
597,1060,1174513497
599,1060,1459787997
603,1060,1180446609
605,1060,1473004722
607,1060,1537157765
608,1060,842613763
19,1061,1448647872
42,1061,966901167
57,1061,939854571
66,1061,941640006
68,1061,974704663
135,1061,1447599822
201,1061,996260168
202,1061,834787826
234,1061,1521488726
274,1061,1493420508
332,1061,1459787998
354,1061,860255830
357,1061,1179178922
368,1061,1171754643
372,1061,1498504764
414,1061,1099187067
440,1061,994625250
448,1061,1105671118
474,1061,1535708521
480,1061,1321853371
508,1061,945966760
555,1061,1256050520
561,1061,861813040
599,1061,1230931338
603,1061,1186161602
19,1062,1519137335
42,1062,1164383055
57,1062,1493850261
115,1062,874416280
135,1062,832695208
234,1062,1266390133
294,1062,831939875
368,1062,1159164388
414,1062,1484439923
448,1062,849005257
474,1062,963080256
19,1063,1476478242
20,1063,986849180
50,1063,955943825
68,1063,976138675
84,1063,1235975729
91,1063,1348627480
100,1063,945078690
104,1063,1516141039
113,1063,939715904
116,1063,1032388314
129,1063,1446749923
132,1063,1105396901
153,1063,1498518868
167,1063,1093747481
169,1063,1431968291
177,1063,1261622956
194,1063,955940741
200,1063,848487152
217,1063,874414916
218,1063,841341763
226,1063,1204859315
232,1063,1163388443
247,1063,975015669
257,1063,1047054986
274,1063,965702777
280,1063,1307262280
287,1063,1084463768
288,1063,1269123527
304,1063,1107689602
307,1063,1067119039
318,1063,1435523924
325,1063,1482955460
328,1063,1111624951
330,1063,845476199
332,1063,1031073593
336,1063,1143424616
354,1063,1179165671
357,1063,946800284
365,1063,1105763060
380,1063,1445714882
381,1063,843839250
385,1063,1391350128
387,1063,1258421463
409,1063,974706483
414,1063,1179178947
428,1063,1225481243
448,1063,845554455
462,1063,965317774
474,1063,953610854
480,1063,1326608524
483,1063,980441496
484,1063,1200865508
489,1063,1234340956
517,1063,1236315140
518,1063,1513130971
525,1063,848994691
542,1063,1258422594
554,1063,1161529878
561,1063,1332773878
580,1063,1459787997
583,1063,1311207307
587,1063,1032389500
590,1063,1493847815
597,1063,1460136526
599,1063,1447574553
600,1063,847718992
603,1063,1055153897
606,1063,1476477605
68,1064,1481817767
84,1064,1110231040
95,1064,1447536095
169,1064,1112713738
281,1064,965711039
294,1064,1173381153
301,1064,1494212082
357,1064,1002756946
359,1064,974942694
390,1064,835442201
474,1064,1096420307
483,1064,1527266069
514,1064,1110230848
517,1064,1321720454
525,1064,1534591638
554,1064,854473264
599,1064,1188774591
600,1064,1447007150
605,1064,832080071
66,1065,965705572
160,1065,1121041015
414,1065,1218166803
599,1065,950724820
11,1066,1171324691
29,1066,1113190592
57,1066,1498504366
83,1066,1186161634
91,1066,1446618662
135,1066,1167860620
160,1066,1435525497
167,1066,1225479027
202,1066,1144628331
217,1066,1105401170
228,1066,1307417625
256,1066,1447007134
290,1066,1446573293
304,1066,1013394673
318,1066,1095040535
323,1066,966596804
368,1066,1525550553
380,1066,1498514400
381,1066,1049078833
385,1066,1201833285
524,1066,1439915677
590,1066,1391736248
599,1066,1113763703
607,1066,1519132714
27,1067,1039362593
39,1067,1449588972
50,1067,1419025163
63,1067,844973487
64,1067,1172033232
68,1067,1354108128
79,1067,1458941924
82,1067,1119562073
84,1067,1174935289
91,1067,1461562916
96,1067,1523788935
103,1067,1237764602
115,1067,1106635502
116,1067,954482736
128,1067,1461561523
135,1067,1121758783
140,1067,1484439965
156,1067,1087995301
160,1067,1200939977
177,1067,1005528301
183,1067,1106854735
199,1067,1298779627
202,1067,974912792
212,1067,1300996651
217,1067,1084798873
220,1067,1179160935
221,1067,1498523136
225,1067,1123893756
226,1067,1427558545
230,1067,1417278807
232,1067,1100291762
236,1067,966595946
246,1067,961514069
274,1067,1237708409
288,1067,1094876963
290,1067,1117162528
298,1067,1476476638
299,1067,1306802137
304,1067,971273335
305,1067,1158535072
307,1067,1479542567
309,1067,951113118
312,1067,971113866
313,1067,1352673028
317,1067,1055777981
325,1067,1352671591
328,1067,1318410304
330,1067,1441639520
357,1067,1447516992
367,1067,1110231591
368,1067,1107193651
372,1067,1340341886
376,1067,1468051426
380,1067,1457843981
385,1067,1002403447
387,1067,1054455565
414,1067,849122551
422,1067,1318337815
425,1067,1109036565
432,1067,1326607917
434,1067,846533209
448,1067,939114231
450,1067,1521488746
452,1067,1009691164
462,1067,1537157855
469,1067,965336302
474,1067,1416086034
477,1067,1261343285
480,1067,1447536054
483,1067,974938864
484,1067,1506394546
489,1067,1123111563
514,1067,980051704
527,1067,1197014107
533,1067,1119984438
534,1067,1520408474
543,1067,1171785648
561,1067,1054780554
562,1067,1200941311
563,1067,1059494243
570,1067,978842188
571,1067,1359176916
572,1067,1445682187
573,1067,1476482432
577,1067,1005967558
590,1067,1171408786
597,1067,974924628
599,1067,1019141834
603,1067,1333101797
607,1067,961514069
608,1067,850763367
57,1068,940639513
68,1068,1109039902
84,1068,1464197125
199,1068,1535709922
217,1068,1460304830
236,1068,1221159256
288,1068,1463474240
368,1068,1117504624
380,1068,961514273
382,1068,1161738301
384,1068,1181496686
387,1068,1094309696
448,1068,945891616
469,1068,1511540900
514,1068,1453051567
543,1068,1424546837
571,1068,996219440
288,1069,961437358
368,1069,1460136302
448,1069,1535711532
469,1069,1171500721
474,1069,1181478655
514,1069,1106635420
45,1070,1064169971
151,1070,832079851
217,1070,1469654714
372,1070,1498030576
414,1070,1315244053
524,1070,1112018926
555,1070,1362345992
590,1070,1172030687
599,1070,1474295720
4,1071,1221159174
11,1071,1422640127
18,1071,971273222
19,1071,1054568577
21,1071,953925452
31,1071,1352672645
32,1071,832669862
34,1071,939647873
42,1071,1529334433
44,1071,1460303363
45,1071,832449614
50,1071,1005528205
51,1071,1450680733
57,1071,1435539868
64,1071,1158989785
68,1071,1415579247
85,1071,1435534396
91,1071,855947578
104,1071,1460303748
115,1071,961437437
122,1071,1496208475
132,1071,996220196
135,1071,1237764627
149,1071,858350787
160,1071,972622997
171,1071,1277097520
182,1071,1218207758
186,1071,1161850226
198,1071,971811286
199,1071,971275431
200,1071,1329983560
202,1071,1100183757
217,1071,1537099119
219,1071,1515161212
221,1071,1267236815
222,1071,1453925352
226,1071,1256504526
234,1071,1010775624
274,1071,974918892
276,1071,1535470524
277,1071,965316504
288,1071,902085141
294,1071,953142065
304,1071,1410630733
305,1071,1039395381
307,1071,843406707
312,1071,1529284261
313,1071,1530156612
314,1071,1112717005
325,1071,1458635864
328,1071,1443199828
330,1071,951170710
331,1071,1270606915
332,1071,1436027600
368,1071,1323631533
380,1071,1184189889
387,1071,942947265
391,1071,1430482868
405,1071,1458939768
414,1071,1200953160
425,1071,979180034
428,1071,1461561313
434,1071,997812874
448,1071,964981872
452,1071,1030827097
453,1071,1474283369
464,1071,833529863
477,1071,1009691456
480,1071,1217324775
483,1071,1234301782
489,1071,1488332739
509,1071,1117408357
510,1071,1179162338
555,1071,896092133
559,1071,1154579289
560,1071,1171500850
570,1071,1435534426
573,1071,1155066710
577,1071,1489548357
579,1071,1095662416
580,1071,1479545188
590,1071,1493674208
599,1071,1100292323
600,1071,1175998131
603,1071,1435535833
608,1071,1229885871
195,1072,1530640297
275,1072,834750625
477,1072,1269122065
597,1072,965707079
31,1073,961514407
32,1073,1234338817
33,1073,832671553
42,1073,1181495732
44,1073,1105654374
45,1073,1493674839
47,1073,1258420549
63,1073,845470148
68,1073,1356136098
84,1073,1335139641
91,1073,1262899781
100,1073,1460135329
112,1073,1024928888
113,1073,856354249
116,1073,1230929547
135,1073,966596695
140,1073,1449756307
144,1073,1498510398
151,1073,1158532719
156,1073,1136811794
160,1073,1518380865
169,1073,1247190530
177,1073,980124042
182,1073,1460222140
185,1073,961512475
198,1073,1157921729
199,1073,1171762880
200,1073,1490114722
202,1073,1263527180
219,1073,1110230222
220,1073,1112712874
222,1073,845925854
224,1073,997813382
230,1073,1450453258
263,1073,974943172
274,1073,1483193969
275,1073,839317085
280,1073,1446749891
283,1073,1117545574
288,1073,1230932408
292,1073,834073098
301,1073,1260908943
304,1073,1455448488
307,1073,939919700
332,1073,939715369
337,1073,973588348
350,1073,1368664450
354,1073,1256504212
357,1073,1431957821
361,1073,1447563338
365,1073,1447518183
372,1073,961517481
387,1073,1261363408
391,1073,1181496632
414,1073,1034001757
415,1073,1188921640
425,1073,1524522197
434,1073,1519121308
437,1073,1324236075
438,1073,1178293741
448,1073,1529899130
453,1073,1109036895
456,1073,1091306020
464,1073,1019480751
474,1073,1326608402
480,1073,1460135347
489,1073,975015866
492,1073,963178307
510,1073,992878567
514,1073,1049076710
522,1073,1344082866
527,1073,1117491236
548,1073,1297482357
555,1073,1498498979
561,1073,1117730641
562,1073,916237654
570,1073,1042841603
572,1073,1526673283
590,1073,1070250407
593,1073,1178210922
594,1073,1459367510
599,1073,1435526000
600,1073,843212509
606,1073,1158532411
608,1073,941729029
19,1074,845476125
39,1074,1488333570
66,1074,966901472
84,1074,1487285094
89,1074,835860827
91,1074,1447517608
103,1074,1031080255
122,1074,1194931903
156,1074,1491092520
177,1074,1412967924
182,1074,966595514
198,1074,841107393
202,1074,1137521015
216,1074,965334076
221,1074,1167249218
224,1074,1137179411
226,1074,1054569123
255,1074,1498537382
266,1074,968978290
268,1074,1117507097
274,1074,1385677608
275,1074,1186752581
288,1074,1447558912
290,1074,1053021641
303,1074,975075399
313,1074,974708999
318,1074,947461058
328,1074,1248842394
330,1074,953928361
334,1074,1218169577
357,1074,978841648
372,1074,990909417
385,1074,1498499547
387,1074,964980499
409,1074,1204859846
414,1074,1095466496
427,1074,1163388025
448,1074,1519900818
452,1074,1096427389
462,1074,1518198036
469,1074,971276831
474,1074,1498029408
477,1074,1054781156
479,1074,1009694943
480,1074,1270606730
488,1074,950726106
525,1074,1493093127
547,1074,1188921662
555,1074,939114231
561,1074,1158535601
580,1074,1498525142
597,1074,971812118
599,1074,1207500718
600,1074,1459787998
603,1074,1491095479
606,1074,1186722632
607,1074,1519122705
610,1074,1326608473
84,1075,1415415256
202,1075,1527106239
294,1075,1028111170
462,1075,1476476653
597,1075,1043577943
1,1076,1182909688
19,1076,1455357698
24,1076,1487957222
27,1076,1491088194
36,1076,978748996
39,1076,1049076455
45,1076,1439915607
64,1076,1446999941
91,1076,1176498512
95,1076,1112712954
140,1076,1446573043
147,1076,1054147227
167,1076,1109037952
182,1076,1498501748
194,1076,1459787996
202,1076,1181495162
217,1076,1435536111
239,1076,839537323
286,1076,860397144
288,1076,1431968191
292,1076,1105653966
294,1076,1494696189
304,1076,1494880275
310,1076,1218041551
312,1076,1467878892
313,1076,919672099
323,1076,856736119
354,1076,1455051113
368,1076,1521467821
376,1076,1502815569
385,1076,939226657
391,1076,955942327
414,1076,891172978
437,1076,1270606799
438,1076,1237713076
448,1076,941728717
474,1076,1237083069
480,1076,1305861268
510,1076,1493420945
514,1076,1520409397
555,1076,1089819334
570,1076,939114116
572,1076,1460365988
577,1076,1352673127
599,1076,1177507100
608,1076,1225314397
555,1077,1230930246
603,1077,1194686087
474,1078,978821850
33,1079,961515354
132,1079,973588592
414,1079,841422308
474,1079,1248638757
606,1079,1439915812
140,1080,1490114868
372,1080,955942392
599,1080,1493421108
12,1081,999617473
17,1081,1049079053
19,1081,1230930939
31,1081,1516141086
44,1081,978469664
64,1081,1294941568
91,1081,1132995373
124,1081,946798252
151,1081,1054780366
217,1081,1117430322
219,1081,965317961
226,1081,1534592055
234,1081,1238111129
266,1081,840907726
274,1081,858773054
287,1081,1200941775
307,1081,1167375468
313,1081,1460304958
387,1081,966597447
414,1081,835441239
448,1081,1453925284
453,1081,1131334074
456,1081,1496671872
492,1081,1163673592
495,1081,1446571537
552,1081,974918857
555,1081,902154383
585,1081,1493846492
599,1081,1453051433
600,1081,901227602
608,1081,1350912288
275,1082,1498542480
603,1082,1460186748
19,1083,963177813
32,1083,1161849361
45,1083,1513943744
51,1083,1158533762
57,1083,1015374983
64,1083,974667484
66,1083,1186589704
68,1083,996440903
91,1083,1164383759
100,1083,1054038421
105,1083,1234341141
111,1083,1225477291
115,1083,1005527980
116,1083,863976485
128,1083,963889362
132,1083,865096099
135,1083,1421375042
144,1083,1435944296
163,1083,1207513446
169,1083,1306801818
177,1083,1164622468
182,1083,1181556014
195,1083,1158532111
225,1083,1240092920
226,1083,1516132287
230,1083,1100292516
264,1083,1453924318
274,1083,828124615
286,1083,1120071512
287,1083,1333023155
297,1083,1187025714
304,1083,1252573377
307,1083,1237851746
311,1083,1019128600
312,1083,961516093
354,1083,1308084198
357,1083,1112711494
360,1083,1493420576
368,1083,1039397313
372,1083,1461562082
380,1083,1447000069
414,1083,1491091339
419,1083,1355185343
424,1083,1013396622
425,1083,1378497581
434,1083,1171501533
452,1083,1340343557
453,1083,1188926268
456,1083,1004409582
474,1083,965661777
480,1083,1028185558
481,1083,1425351444
483,1083,865025990
484,1083,1443200654
489,1083,1431969562
492,1083,1376847471
514,1083,1167783695
527,1083,1007995016
542,1083,1354124484
561,1083,1200946408
570,1083,1200940143
571,1083,975030736
573,1083,1234338731
590,1083,1506394425
594,1083,869443366
599,1083,1110230596
600,1083,1004470123
603,1083,1446621883
607,1083,1111178018
608,1083,1267051796
1,1084,844162870
11,1084,1196304152
29,1084,963171262
39,1084,1055157265
64,1084,1281973850
68,1084,989716276
84,1084,1491095117
91,1084,1117336915
104,1084,1215871946
140,1084,1477364924
156,1084,978747989
177,1084,1519592410
182,1084,1202060391
183,1084,860397438
222,1084,1454621792
234,1084,1490203305
244,1084,1270604303
249,1084,1179165524
250,1084,1158967110
274,1084,971114075
288,1084,1019124147
304,1084,978622840
312,1084,996217838
323,1084,1005965667
368,1084,1175982235
372,1084,1498521919
385,1084,1458636320
391,1084,1447598117
414,1084,1154723102
438,1084,1342828329
448,1084,1476477525
467,1084,1403460418
474,1084,1344082673
480,1084,1345842904
489,1084,1242033133
561,1084,1105395950
572,1084,1435533737
580,1084,835533073
599,1084,835442447
19,1085,1117506634
32,1085,1112717772
68,1085,962686041
151,1085,1258429128
158,1085,1085490860
182,1085,1439915649
214,1085,858772112
217,1085,1459787998
226,1085,1364993929
234,1085,1439915700
288,1085,1204047961
307,1085,1179467360
414,1085,1498517126
448,1085,1430517259
480,1085,899032763
483,1085,1039396783
508,1085,1368897521
540,1085,1053071316
599,1085,1124306259
600,1085,1354126699
603,1085,1111525120
606,1085,848994479
608,1085,1111487492
90,1086,1171325513
138,1086,1491095350
146,1086,1124487312
160,1086,1187383427
177,1086,1040621367
182,1086,1446573322
199,1086,1347746255
287,1086,1112151455
372,1086,1342368487
375,1086,1179165705
474,1086,1435993727
573,1086,1267151163
593,1086,856736227
599,1086,1300996671
605,1086,1349840763
606,1086,1180564876
419,1087,1158533188
474,1088,1105396978
603,1088,1385677324
84,1089,1158532209
85,1089,1464199298
90,1089,1030474705
156,1089,1226210067
275,1089,939114177
360,1089,1331421494
372,1089,835860849
603,1089,1461561432
263,1090,1201832956
603,1090,1418847003
57,1091,1498511142
68,1091,1167542294
90,1091,859721556
169,1091,1349840367
357,1091,1162048916
359,1091,940372462
372,1091,1433057069
420,1091,1348533391
432,1091,1493674254
474,1091,1223742842
554,1091,1154037716
606,1091,961515958
90,1092,1504310162
606,1092,1109408272
318,1093,865095758
603,1093,1017669986
135,1094,1328979270
297,1094,1126452199
360,1094,1258417161
368,1094,965336863
474,1095,971811884
23,1096,1464197062
32,1096,1531084224
57,1096,1200940297
156,1096,1214043488
288,1096,1086563449
414,1096,968978439
448,1096,1196304535
520,1096,1434394822
599,1097,1378497019
19,1098,1320064798
59,1099,1518380584
603,1099,836511596
32,1100,1054569296
44,1100,1172011492
57,1100,1229142601
135,1100,1105664674
151,1100,1419794924
182,1100,1525551302
202,1100,1525289571
217,1100,1024928888
219,1100,1498517161
220,1100,1457842433
274,1100,1043177517
277,1100,1537109393
372,1100,1498500829
391,1100,1049076316
438,1100,1391734371
492,1100,1491091144
559,1100,941729133
594,1100,1503126258
599,1100,1458941213
610,1100,1087831912
220,1101,961439358
307,1101,1258421549
414,1101,1447560508
42,1102,975091322
45,1102,1202763804
177,1102,972175258
182,1102,1528486011
226,1102,1019128946
261,1102,1194376423
274,1102,1476643153
294,1102,1258419714
307,1102,1336409867
368,1102,1237713795
382,1102,1179161927
438,1102,1137323713
484,1102,953924781
492,1102,973588321
599,1102,961515392
608,1102,1121921449
151,1103,1202060780
182,1103,1333657081
249,1103,1171172457
268,1103,1492962436
448,1103,1530641077
599,1103,963176570
608,1103,1182909472
182,1104,1201072653
603,1104,1493673487
11,1105,1354126257
32,1105,966596297
68,1105,899032847
160,1105,967920079
200,1105,1366678090
217,1105,1415415318
219,1105,1030475046
230,1105,832449989
274,1105,1053069556
360,1105,1430616951
368,1105,1217676919
372,1105,1306463624
375,1105,1435998388
414,1105,962559903
448,1105,1079901608
481,1105,1105400661
484,1105,1237742517
489,1105,1137521161
492,1105,1194931895
495,1105,965335721
545,1105,1270606749
552,1105,1091039700
596,1105,1200941609
599,1105,1054780482
298,1106,1167376365
555,1106,841109326
599,1106,1044657221
294,1107,1459787995
555,1107,1242290443
19,1108,1534114268
53,1108,1005717706
57,1108,848994814
100,1108,1270603481
132,1108,1016034211
140,1108,891173435
199,1108,993610697
294,1108,1049078801
307,1108,1436424238
356,1108,1229887303
414,1108,1095662271
426,1108,1335139425
460,1108,1519125729
474,1108,1469648499
480,1108,1275957920
555,1108,1518380225
562,1108,1186172292
580,1108,1054037249
599,1108,1193288853
45,1109,1491092329
90,1109,1352673501
369,1109,858771743
414,1109,1510572789
572,1109,1510450386
1,1110,1012242003
217,1110,1447584583
294,1110,1043177124
368,1110,1519233401
414,1110,1496208763
555,1110,1508641172
599,1110,1520408789
33,1111,1469654735
85,1111,1001562740
105,1111,1532457553
160,1111,1181008337
198,1111,1072066261
290,1111,1005528355
606,1111,978748797
182,1112,840473073
290,1112,1157923115
387,1112,860069973
599,1112,1498542379
4,1113,1431969172
66,1113,1054779876
85,1113,1510571759
135,1113,1508805432
182,1113,953926238
195,1113,1476476463
221,1113,953534611
253,1113,1525289777
260,1113,1515173463
275,1113,939646733
313,1113,965706019
330,1113,1171501806
357,1113,1537157705
387,1113,1506394767
474,1113,1031081360
477,1113,985625074
480,1113,962560181
514,1113,1166971981
555,1113,1261542406
593,1113,1242288890
597,1113,1241823527
599,1113,980051638
600,1113,1095662635
603,1113,1459035862
42,1114,1105762718
68,1114,884773369
307,1114,1537470566
171,1115,941558560
414,1115,1460185853
555,1115,1474294959
597,1115,1167845687
603,1115,1446794177
610,1115,1171785492
19,1116,1456744749
19,1117,1493850234
42,1117,1189455304
45,1117,941639635
51,1117,832841215
68,1117,832699863
249,1117,1229139877
414,1117,1054036254
453,1117,1337195909
510,1117,1455051109
594,1117,966900228
599,1117,1031073630
603,1117,1435992761
32,1118,965709622
28,1119,965425798
32,1119,1300279548
113,1119,1315243798
135,1119,1000194203
140,1119,1075765191
202,1119,1126758881
297,1119,965703853
368,1119,961513349
414,1119,1348612638
448,1119,1332628605
555,1119,1357084104
599,1119,1005966687
234,1120,1028110848
274,1120,1121928938
19,1121,955942469
42,1121,966595886
217,1121,1117490772
274,1121,942947301
294,1121,1034362738
448,1121,966900275
599,1121,1461561861
600,1121,939715317
23,1122,1502232183
132,1122,1479542763
182,1122,1447598382
187,1122,1433089510
198,1122,1307945605
274,1122,978823389
352,1122,965703885
372,1122,832079982
387,1122,1444880376
405,1122,1421375137
414,1122,1161849149
424,1122,1305150692
462,1122,1279477625
469,1122,1226209763
480,1122,988139114
599,1122,1110316714
608,1122,848487280
140,1123,1106635933
481,1123,1468051305
599,1123,1258417326
4,1124,1158535242
17,1124,1194686082
18,1124,966634305
28,1124,1094876108
42,1124,1186163278
64,1124,1333169680
68,1124,1519560242
103,1124,1513130260
105,1124,845553354
113,1124,1265316399
166,1124,1149709081
182,1124,1493848680
187,1124,841108509
195,1124,1120879669
199,1124,1283133899
221,1124,946485345
222,1124,1112712986
239,1124,962685883
266,1124,1234338148
275,1124,1260490848
282,1124,1007931078
295,1124,1106855457
298,1124,955935371
304,1124,1171822424
305,1124,1315244532
313,1124,835021384
317,1124,848994374
318,1124,1493093005
339,1124,1436007619
352,1124,1216149526
356,1124,989715981
368,1124,963178102
369,1124,1105397124
391,1124,1504310152
414,1124,1070286737
425,1124,1534320953
434,1124,951182694
450,1124,1377477891
462,1124,1359177779
469,1124,1200940033
474,1124,1179178211
480,1124,1433089455
510,1124,1350913294
531,1124,829760897
553,1124,1164622446
555,1124,1030476180
585,1124,1459367527
596,1124,1200953619
599,1124,1171762538
603,1124,1277096822
606,1124,1469650339
608,1124,843490780
42,1125,965662034
57,1125,851608818
135,1125,953610300
310,1125,1337199701
599,1125,941729405
1,1126,1139234924
19,1127,1032648867
27,1127,1458634683
42,1127,964982400
217,1127,1443200129
274,1127,1479542759
307,1127,974918563
372,1127,1455231957
474,1127,1111524347
477,1127,965704863
492,1127,1194680901
590,1127,1216150276
603,1128,1267051813
33,1129,1493494891
42,1129,1055151078
44,1129,941591986
45,1129,975829254
68,1129,971274822
93,1129,1030475036
266,1129,1456619418
274,1129,1526207702
294,1129,1498501113
298,1129,1008691553
307,1129,846830015
375,1129,975692634
414,1129,1225481309
438,1129,1340341951
448,1129,1455209816
469,1129,990909802
480,1129,1111757666
492,1129,1030475426
500,1129,1101397664
555,1129,1485656889
585,1129,1078649372
593,1129,1520408839
597,1129,1157978825
599,1129,1112713503
600,1129,845476218
608,1129,1447209897
548,1130,1119561518
19,1131,1498524405
42,1131,978820321
51,1131,991925166
57,1131,847397421
64,1131,1042839211
68,1131,970524619
199,1131,1537099581
215,1131,1448749363
217,1131,1064451607
234,1131,964772795
307,1131,1472497292
352,1131,840907726
356,1131,1241824382
360,1131,1459787998
368,1131,857934470
372,1131,955944976
376,1131,1377068843
414,1131,1230497844
428,1131,1120567995
438,1131,1229140596
448,1131,1386235249
481,1131,1179161094
483,1131,1516152447
489,1131,1108975500
576,1131,1435524337
580,1131,1013395206
596,1131,1498523312
597,1131,1355198718
599,1131,1095662411
608,1131,1039515852
28,1132,1364994169
59,1132,1218207284
85,1132,1270603117
135,1132,1393541955
182,1132,1286644149
217,1132,1277175777
244,1132,1171943607
313,1132,1237759308
599,1132,1161849723
603,1132,969754244
606,1132,1237760233
135,1133,1248842418
160,1133,1189089731
182,1133,1346757924
297,1133,1111473169
318,1133,1036431650
326,1133,1498499042
372,1133,1229888787
387,1133,1463474276
481,1133,959800946
553,1133,965425699
606,1133,1469647831
414,1134,1204234582
599,1134,1448168239
603,1134,1033176045
19,1135,1053071078
36,1135,1352673657
41,1135,1198509870
42,1135,1237709288
45,1135,1491091119
48,1135,974912414
64,1135,1229877723
68,1135,1105667190
82,1135,1105649512
89,1135,1158535373
91,1135,1520409176
111,1135,1222676075
132,1135,965798870
141,1135,1072066245
144,1135,1446573299
153,1135,1175330124
156,1135,1078284717
163,1135,1447518115
198,1135,1529751932
200,1135,1435529765
202,1135,1507987871
219,1135,845469280
222,1135,941591605
226,1135,1460184485
230,1135,961517162
239,1135,874416949
249,1135,972175670
263,1135,1520408323
266,1135,1117355216
274,1135,1189037866
280,1135,1171759094
287,1135,1105396007
288,1135,1285905645
304,1135,1332774687
307,1135,1186162492
316,1135,1125940856
317,1135,849089104
330,1135,1515105932
360,1135,1476901503
361,1135,1125600630
367,1135,1171327432
380,1135,1498527663
381,1135,1075764933
414,1135,1070250469
434,1135,1277176817
438,1135,964982791
448,1135,1281209615
453,1135,990909848
469,1135,965706907
474,1135,1446571951
477,1135,1419080374
479,1135,1186161792
480,1135,832449705
481,1135,1229889198
489,1135,1514891256
491,1135,1488673349
492,1135,1034139135
495,1135,1044656650
520,1135,1404881077
523,1135,1535711657
534,1135,1161520185
557,1135,1154722228
560,1135,1237709721
561,1135,1498030497
570,1135,1085477566
573,1135,1332774866
586,1135,1493674968
590,1135,1226210064
597,1135,1435992313
599,1135,1368894060
600,1135,965796392
